val_loss,val_acc,loss,acc,lr
2.0122146396860865,0.42442441672772857,1.810546825915286,0.4233153447213986,0.0010000000474974513
4.89455558570482,0.4862134821807213,0.8818715336928977,0.7343418837367067,0.0010000000474974513
0.6007349486617442,0.8148148289172878,0.6240203823560908,0.8138209117617521,0.0010000000474974513
0.46663621326455734,0.8507598607997268,0.4508821013957126,0.859928056081764,0.0010000000474974513
0.4411274835349366,0.8605878783407046,0.33377953635085605,0.8952913351594854,0.0010000000474974513
0.49346950366809683,0.8555828729505935,0.27751139489372795,0.9138241374914591,0.0010000000474974513
0.4081148126098432,0.8798798957939783,0.23574751050951487,0.9273624007390354,0.0010000000474974513
0.561651882233378,0.8506688653137265,0.20927705414549666,0.93561705512341,0.0010000000474974513
0.47686455842415687,0.8514878646899359,0.27802678397395686,0.9122021189638513,0.0010000000474974513
0.5478756831258342,0.8478478609685718,0.18656234043640937,0.9429241788826092,0.0010000000474974513
1.0768996972774763,0.7810537904427737,0.17381238484776815,0.9452528278094201,0.0010000000474974513
0.5298728446952204,0.8398398525483377,0.4299221275014256,0.8675403198544488,0.0010000000474974513
0.4311963369137098,0.8705068895777534,0.236948044568955,0.9273945229693844,0.0010000000474974513
0.37053471962317985,0.895349908400107,0.23099618254268553,0.9289523071120713,0.0010000000474974513
0.41623733017689557,0.8772408947930321,0.16446173424502458,0.950006474095931,0.0010000000474974513
0.3752271581448961,0.899535917006694,0.13773138350650682,0.9582450610751889,0.0010000000474974513
0.4262649681751695,0.8934389144353062,0.11183144239254218,0.9658894460291013,0.0010000000474974513
0.4403692004689095,0.891436910063004,0.11139921418679473,0.9653755373625333,0.0010000000474974513
0.5094107577012965,0.8568568678242416,0.19687174709292785,0.9388610987777524,0.0010000000474974513
0.4284943715436236,0.891891905809948,0.10535831609325058,0.9679129574025015,0.0010000000474974513
0.46869892326713053,0.8750568832688536,0.11798425375055512,0.9635447413274884,0.0010000000474974513
0.4534076270414707,0.8857039023881962,0.07968080426994842,0.9744813474795105,0.0010000000474974513
0.4443082026082984,0.9008099171796176,0.0825127102264129,0.973694421697951,0.0010000000474974513
0.4994267419879631,0.89116390715935,0.067575507577647,0.9781108171890687,0.0010000000474974513
