val_loss,val_acc,loss,acc,lr
1.7751399417061944,0.443625437330859,1.7792691215485088,0.432067833451734,0.0010000000474974513
0.9322460400026547,0.727272734926031,1.0487590882217155,0.6870142018039952,0.0010000000474974513
0.7490510796489571,0.7791427897684502,0.6730278715450134,0.7903578168507172,0.0010000000474974513
0.5416266373935393,0.8260078270221193,0.4676389064903762,0.8542750849692878,0.0010000000474974513
0.5478377459003446,0.8356538445221215,0.410297864208682,0.8724706250995449,0.0010000000474974513
0.48854828203046646,0.8520338652467845,0.3151288849132985,0.9023254575979475,0.0010000000474974513
0.5185842540724305,0.8407498556930382,0.2825920419012366,0.9127642137892346,0.0010000000474974513
0.4312486222827605,0.875238896989228,0.2667537286158276,0.9172287859300692,0.0010000000474974513
0.47805242491968225,0.8635908875054035,0.21602016792520704,0.9332081146508104,0.0010000000474974513
0.5651390464597257,0.8403858492270062,0.19844350617625675,0.938588087191707,0.0010000000474974513
0.4827575424596408,0.8690508947282181,0.20412996678725062,0.9344768250804879,0.0010000000474974513
0.507763197938612,0.8574028759964257,0.18466560461673806,0.9420730252693084,0.0010000000474974513
0.6450271079256902,0.8230048416960238,0.16123018997882368,0.9493319779000791,0.0010000000474974513
0.42606842114305093,0.8816088962537575,0.2706192280172731,0.9162330953741131,0.0010000000474974513
0.4743236767517792,0.8739648913326119,0.14729537999074016,0.953844730083045,0.0010000000474974513
0.47234266690468485,0.8554008698124981,0.24603439382170159,0.9249855855331107,0.0010000000474974513
0.47999138882644227,0.874146902091467,0.1373711792017355,0.9576508654517812,0.0010000000474974513
0.4954770545484762,0.8728728941676072,0.11429549729328414,0.964411968029923,0.0010000000474974513
0.47150643613972215,0.8784238943000087,0.11510480472018374,0.9641068328274631,0.0010000000474974513
0.49282260353164486,0.878241912939386,0.09790406714036717,0.9683786942858974,0.0010000000474974513
0.6037435035100679,0.857220873384461,0.09895660087854874,0.9678969010648496,0.0010000000474974513
0.5528794932825375,0.8655928878747731,0.0927201031662417,0.9703700848647898,0.0010000000474974513
0.4790911219369314,0.8766948919092755,0.11558223519565923,0.9626293448903485,0.0010000000474974513
0.5539855720380904,0.8668668903149404,0.09821352482202438,0.9684750483740867,0.0010000000474974513
0.9627194081546937,0.7642187718612198,0.09081106418762276,0.9708839923597112,0.0010000000474974513
0.374264603449678,0.9091819515001764,0.07579810185224035,0.9761354854710799,0.00010000000474974513
