val_loss,val_acc,loss,acc,lr
6.085963996251424,0.09840000594655672,0.39502279372776256,0.9838353796040311,0.0010000000474974513
5.997807582219441,0.0985333393017451,0.30620535051121434,0.993105972514433,0.0010000000474974513
5.850170882542928,0.09946667303641638,0.2953806403805228,0.994282441630083,0.0010000000474974513
5.5076876004536945,0.10040000652273497,0.29013876704608693,0.9954589135506574,0.0010000000474974513
5.883574231465658,0.09866667240858078,0.2883248334421831,0.9958589150625117,0.0010000000474974513
5.846737543741862,0.09920000607768695,0.2861329792176976,0.9959059764357174,0.0010000000474974513
5.623244857788086,0.099200006822745,0.2839337650467368,0.9963530368664686,0.0010000000474974513
5.286745182673136,0.10066667422652245,0.2826057594488649,0.9968942116288578,0.0010000000474974513
5.686166191101075,0.09866667240858078,0.2815910634749076,0.9967530345215517,0.0010000000474974513
5.737495756149292,0.0992000050842762,0.28163148392649257,0.9967530320672428,0.0010000000474974513
6.050879844029745,0.10106667230526606,0.281239853098112,0.9971059785169714,0.0010000000474974513
5.686859925587972,0.09906667297085127,0.28225780339802015,0.9966118556611678,0.0010000000474974513
5.32170475323995,0.10133333802223206,0.28038479449117887,0.9967059773557326,0.0010000000474974513
11.041204071044922,0.0984000064432621,0.28577580583446166,0.9958353856030633,0.0010000000474974513
5.503231143951416,0.09986667235692342,0.28710312019376194,0.9950118545223685,0.0010000000474974513
5.746727323532104,0.0990666722257932,0.28317246428307363,0.9963295031996334,0.0010000000474974513
5.64185783068339,0.09986667310198148,0.280901134540053,0.9968000944922952,0.0010000000474974513
14.532074069976806,0.09840000594655672,0.2846859484910965,0.9968236183418947,0.0010000000474974513
4.581976699829101,0.09960000614325205,0.29805147165761275,0.9935294989277335,0.0010000000474974513
5.142107931772868,0.1006666732331117,0.2881051969002275,0.9941412676783169,0.0010000000474974513
5.339402643839518,0.10013334006071091,0.28460495410596626,0.9956236180137186,0.0010000000474974513
5.3554145971934,0.10013333881894747,0.28290220174719305,0.9961412717314327,0.0010000000474974513
